philosophers,left_rate,replication,variant,deadlock,stop_time,events,meals,fairness
7,3.0,15,С арбитром,false,48.93186146844248,87,27,0.7601668404588112
7,3.0,16,Классическая,true,2.3288958494836,16,3,0.42857142857142855
7,3.0,16,С арбитром,false,49.70407535414301,93,29,0.9171210468920392
7,3.0,17,Классическая,true,2.2551203368779866,13,2,0.2857142857142857
7,3.0,17,С арбитром,false,49.47199720959898,85,26,0.7664399092970522
7,3.0,18,Классическая,true,3.540865903444764,13,2,0.14285714285714285
7,3.0,18,С арбитром,false,48.766554755769,75,23,0.8890756302521008
7,3.0,19,Классическая,true,2.1072920019670294,13,2,0.14285714285714285
7,3.0,19,С арбитром,false,49.38136554200437,84,26,0.8471177944862155
7,3.0,20,Классическая,true,8.665616478604997,28,7,0.6363636363636364
7,3.0,20,С арбитром,false,49.23802253528799,94,29,0.8401598401598401
8,1.0,1,Классическая,true,12.848678368895788,53,15,0.8035714285714286
8,1.0,1,С арбитром,false,49.56088489097592,107,33,0.8670382165605095
8,1.0,2,Классическая,true,12.93933316246508,38,10,0.6944444444444444
8,1.0,2,С арбитром,false,49.39466901497096,118,37,0.8866580310880829
8,1.0,3,Классическая,true,6.8977097525608055,35,9,0.5328947368421053
8,1.0,3,С арбитром,false,49.74942290627797,127,40,0.7246376811594203
8,1.0,4,Классическая,true,2.5009420917610776,11,1,0.125
8,1.0,4,С арбитром,false,48.82471950276599,79,24,0.9230769230769231
8,1.0,5,Классическая,true,5.5241783494435195,23,5,0.44642857142857145
8,1.0,5,С арбитром,false,49.67372917242908,97,30,0.8152173913043478
8,1.0,6,Классическая,true,4.145700857830351,23,5,0.44642857142857145
8,1.0,6,С арбитром,false,49.81987515728243,115,36,0.7570093457943925
8,1.0,7,Классическая,true,14.676716078538352,38,10,0.5681818181818182
8,1.0,7,С арбитром,false,48.80408578707286,79,24,0.782608695652174
8,1.0,8,Классическая,true,15.355321656406952,50,14,0.6447368421052632
8,1.0,8,С арбитром,false,49.74990533961474,100,31,0.9312015503875969
8,1.0,9,Классическая,true,4.00133979255855,23,5,0.625
8,1.0,9,С арбитром,false,49.6367986708488,106,33,0.8897058823529411
8,1.0,10,Классическая,true,16.32798723042227,50,14,0.5833333333333334
8,1.0,10,С арбитром,false,49.65003768162072,122,39,0.8302401746724891
8,1.0,11,Классическая,true,15.612681614508725,41,11,0.4583333333333333
8,1.0,11,С арбитром,false,49.903249362155385,99,31,0.9031954887218046
8,1.0,12,Классическая,true,3.7879979696353,14,2,0.25
8,1.0,12,С арбитром,false,49.92594829689635,88,27,0.8360091743119266
8,1.0,13,Классическая,true,5.269440784879513,20,4,0.2
8,1.0,13,С арбитром,false,49.93137276134333,83,26,0.7681818181818182
8,1.0,14,Классическая,true,3.0217850534636077,14,2,0.25
8,1.0,14,С арбитром,false,49.68435671289536,85,26,0.8622448979591837
8,1.0,15,Классическая,true,6.056231014299323,26,6,0.5625
8,1.0,15,С арбитром,false,49.785687934179805,106,33,0.9654255319148937
8,1.0,16,Классическая,true,6.640580693079516,26,6,0.75
8,1.0,16,С арбитром,false,49.80154400627677,108,34,0.9145569620253164
8,1.0,17,Классическая,true,8.940913487009071,35,9,0.7788461538461539
8,1.0,17,С арбитром,false,49.78426767729258,110,34,0.8704819277108434
8,1.0,18,Классическая,true,2.6898403132613,8,0,0.0
8,1.0,18,С арбитром,false,49.55969789846594,106,33,0.8670382165605095
8,1.0,19,Классическая,true,13.040202994927318,53,15,0.7211538461538461
8,1.0,19,С арбитром,false,49.619817406584225,131,41,0.9507918552036199
8,1.0,20,Классическая,true,4.404112102473565,17,3,0.375
8,1.0,20,С арбитром,false,48.92623621146651,121,38,0.9209183673469388
8,1.5,1,Классическая,true,1.0302398576684675,11,1,0.125
8,1.5,1,С арбитром,false,49.48116966630942,100,31,0.7651273885350318
8,1.5,2,Классическая,true,0.5212635227443452,8,0,0.0
8,1.5,2,С арбитром,false,49.367781104999544,97,30,0.7705479452054794
8,1.5,3,Классическая,true,5.292314058290605,23,5,0.44642857142857145
8,1.5,3,С арбитром,false,49.66431226885387,89,27,0.8516355140186916
8,1.5,4,Классическая,true,3.5296393113936313,11,1,0.125
8,1.5,4,С арбитром,false,49.4252728493961,107,33,0.8351226993865031
8,1.5,5,Классическая,true,3.080360451278014,11,1,0.125
8,1.5,5,С арбитром,false,49.45189169842249,97,30,0.6617647058823529
8,1.5,6,Классическая,true,4.477171800648078,20,4,0.3333333333333333
8,1.5,6,С арбитром,false,49.52248494307934,102,32,0.8
8,1.5,7,Классическая,true,0.2570887849795054,8,0,0.0
8,1.5,7,С арбитром,false,49.669343109409525,92,28,0.8448275862068966
8,1.5,8,Классическая,true,1.6784568042253025,11,1,0.125
8,1.5,8,С арбитром,false,49.7343392926315,116,36,0.9529411764705882
8,1.5,9,Классическая,true,4.713316809601583,20,4,0.3333333333333333
8,1.5,9,С арбитром,false,48.67858356364264,94,29,0.8546747967479674
8,1.5,10,Классическая,true,3.6966945026950215,26,6,0.5625
8,1.5,10,С арбитром,false,49.95428247419926,92,28,0.875
8,1.5,11,Классическая,true,2.1334782183880603,14,2,0.25
8,1.5,11,С арбитром,false,49.44428053008466,90,28,0.8448275862068966
8,1.5,12,Классическая,true,1.6728072790681026,8,0,0.0
8,1.5,12,С арбитром,false,49.38321122387052,122,38,0.9025
8,1.5,13,Классическая,true,2.0338616007622425,11,1,0.125
8,1.5,13,С арбитром,false,49.38463939557561,108,34,0.9383116883116883
8,1.5,14,Классическая,true,4.28053851378012,17,3,0.375
8,1.5,14,С арбитром,false,48.314403754735714,100,31,0.7461180124223602
8,1.5,15,Классическая,true,7.562917508099566,23,5,0.44642857142857145
8,1.5,15,С арбитром,false,49.80636097546337,94,29,0.8834033613445378
8,1.5,16,Классическая,true,2.394597458555438,14,2,0.25
8,1.5,16,С арбитром,false,48.99852717755725,85,26,0.728448275862069
8,1.5,17,Классическая,true,2.153156692069529,14,2,0.25
8,1.5,17,С арбитром,false,49.84092413383806,118,37,0.8513681592039801
8,1.5,18,Классическая,true,3.877863688776893,14,2,0.25
8,1.5,18,С арбитром,false,49.560579659899155,103,32,0.7529411764705882
8,1.5,19,Классическая,true,2.829516229342836,11,1,0.125
8,1.5,19,С арбитром,false,49.77252832715487,109,34,0.9383116883116883
8,1.5,20,Классическая,true,4.859939176953413,23,5,0.3472222222222222
8,1.5,20,С арбитром,false,49.98401124107641,90,28,0.9074074074074074
8,2.0,1,Классическая,true,2.8464252774423624,14,2,0.25
8,2.0,1,С арбитром,false,48.61931847608254,88,27,0.8678571428571429
8,2.0,2,Классическая,true,3.4407923152200275,17,3,0.375
8,2.0,2,С арбитром,false,49.51880588854756,107,33,0.97931654676259
8,2.0,3,Классическая,true,0.8770122577735411,8,0,0.0
8,2.0,3,С арбитром,false,49.97728927619845,103,32,0.7032967032967034
8,2.0,4,Классическая,true,1.3218268836689282,8,0,0.0
8,2.0,4,С арбитром,false,49.39293377765423,107,33,0.9135906040268457
8,2.0,5,Классическая,true,3.819754791666221,17,3,0.375
8,2.0,5,С арбитром,false,49.56401903793425,97,30,0.8035714285714286
8,2.0,6,Классическая,true,3.1956798727249867,17,3,0.225
8,2.0,6,С арбитром,false,48.94115631767478,107,33,0.8454968944099379
8,2.0,7,Классическая,true,4.078047754852051,14,2,0.125
8,2.0,7,С арбитром,false,48.5429016242686,95,29,0.8834033613445378
8,2.0,8,Классическая,true,2.650717693290143,23,5,0.625
8,2.0,8,С арбитром,false,49.50938784091421,103,32,0.7901234567901234
8,2.0,9,Классическая,true,0.7718936635534471,8,0,0.0
8,2.0,9,С арбитром,false,46.8872850138544,89,27,0.5328947368421053
8,2.0,10,Классическая,true,3.9678106953741827,17,3,0.375
8,2.0,10,С арбитром,false,49.515296024677866,94,29,0.9470720720720721
8,2.0,11,Классическая,true,3.8690012512608276,26,6,0.75
8,2.0,11,С арбитром,false,49.96715555131513,92,28,0.765625
8,2.0,12,Классическая,true,1.3540434489838473,11,1,0.125
8,2.0,12,С арбитром,false,48.908952060534915,109,34,0.7768817204301075
8,2.0,13,Классическая,true,1.0166522783923506,11,1,0.125
8,2.0,13,С арбитром,false,49.565254587951586,104,32,0.8205128205128205
8,2.0,14,Классическая,true,1.70786462130904,11,1,0.125
8,2.0,14,С арбитром,false,49.820061752773675,103,32,0.9696969696969697
8,2.0,15,Классическая,true,2.7169702187361637,14,2,0.25
8,2.0,15,С арбитром,false,47.58465709358942,110,34,0.8027777777777778
8,2.0,16,Классическая,true,6.40496105599494,17,3,0.225
8,2.0,16,С арбитром,false,49.86431579433294,95,29,0.868801652892562
8,2.0,17,Классическая,true,2.5773948064985257,20,4,0.25
8,2.0,17,С арбитром,false,49.12105822865398,79,24,0.8571428571428571
8,2.0,18,Классическая,true,5.729124522929428,20,4,0.5
8,2.0,18,С арбитром,false,49.35121375636454,98,30,0.907258064516129
8,2.0,19,Классическая,true,1.563992026649943,14,2,0.25
8,2.0,19,С арбитром,false,49.308088603043046,88,27,0.6198979591836735
8,2.0,20,Классическая,true,1.3579562589530212,11,1,0.125
8,2.0,20,С арбитром,false,47.62281264188566,100,31,0.8898148148148148
8,3.0,1,Классическая,true,2.1523691996680254,11,1,0.125
8,3.0,1,С арбитром,false,49.260548005585605,86,26,0.8802083333333334
8,3.0,2,Классическая,true,1.916340215675317,8,0,0.0
8,3.0,2,С арбитром,false,48.841979125065954,106,33,0.7960526315789473
8,3.0,3,Классическая,true,1.2586013233371673,8,0,0.0
8,3.0,3,С арбитром,false,48.90475266916598,107,33,0.8151197604790419
8,3.0,4,Классическая,true,3.967947967501475,23,5,0.625
8,3.0,4,С арбитром,false,49.20586282545986,103,32,0.9411764705882353
8,3.0,5,Классическая,true,0.441711014792488,8,0,0.0
8,3.0,5,С арбитром,false,49.79680380226623,74,22,0.8897058823529411
8,3.0,6,Классическая,true,1.0604510719567826,11,1,0.125
8,3.0,6,С арбитром,false,49.70365471098701,91,28,0.8166666666666667
8,3.0,7,Классическая,true,2.724223142654887,14,2,0.25
8,3.0,7,С арбитром,false,48.84106987538324,88,27,0.8847087378640777
8,3.0,8,Классическая,true,0.41609889262054534,11,1,0.125
8,3.0,8,С арбитром,false,49.96778832252921,93,29,0.827755905511811
8,3.0,9,Классическая,true,0.8043408830525739,8,0,0.0
8,3.0,9,С арбитром,false,49.77893650226744,109,34,0.7448453608247423
8,3.0,10,Классическая,true,0.4085788372193006,8,0,0.0
8,3.0,10,С арбитром,false,49.626548954951026,112,35,0.8459944751381215
8,3.0,11,Классическая,true,1.5162635429082034,11,1,0.125
8,3.0,11,С арбитром,false,49.963868530158884,104,32,0.9552238805970149
8,3.0,12,Классическая,true,1.5711166343341003,11,1,0.125
8,3.0,12,С арбитром,false,49.99999588320587,118,37,0.9151069518716578
8,3.0,13,Классическая,true,2.7634090535548266,17,3,0.375
8,3.0,13,С арбитром,false,48.476442667419036,103,32,0.8533333333333334
8,3.0,14,Классическая,true,3.2991616488010664,17,3,0.225
8,3.0,14,С арбитром,false,49.344265483919685,104,32,0.8533333333333334
8,3.0,15,Классическая,true,2.066041613943286,14,2,0.25
8,3.0,15,С арбитром,false,49.95423758459741,106,33,0.8782258064516129
8,3.0,16,Классическая,true,3.8894539034048408,17,3,0.375
8,3.0,16,С арбитром,false,49.89769564226345,106,33,0.8351226993865031
8,3.0,17,Классическая,true,2.0166551355415763,11,1,0.125
8,3.0,17,С арбитром,false,48.40485497206805,91,28,0.7538461538461538
8,3.0,18,Классическая,true,4.322725626098679,20,4,0.5
8,3.0,18,С арбитром,false,49.869607220351426,109,34,0.7526041666666666
8,3.0,19,Классическая,true,1.2024158186439515,8,0,0.0
8,3.0,19,С арбитром,false,47.485478937704826,67,20,0.9259259259259259
8,3.0,20,Классическая,true,2.056428475596346,17,3,0.375
8,3.0,20,С арбитром,false,48.05815449448508,94,29,0.827755905511811
