t,S,I,R
4.91,944.7224594153669,31.894071205039463,23.383469379593947
4.92,944.5714973157119,31.96520923214133,23.46329345214709
4.93,944.4202227641205,32.03648169809287,23.543295537787017
4.94,944.2686352827448,32.10788874446771,23.623475972787904
4.95,944.1167343937866,32.17943051243645,23.703835093777347
4.96,943.9645196195016,32.25110714276344,23.784373237735377
4.97,943.8119904822036,32.322918775803466,23.865090741993416
4.98,943.6591465042687,32.39486555149847,23.94598794423327
4.99,943.5059872081401,32.46694760937422,24.027065182486055
5.0,943.3525121163322,32.53916508853707,24.108322795131205
5.01,943.1987207514345,32.61151812767054,24.189761120895376
5.02,943.044612636117,32.684006865032075,24.271380498851407
5.03,942.8901872931336,32.756631438449645,24.35318126841725
5.04,942.7354442453272,32.829391985318395,24.435163769354862
5.05,942.580383015634,32.90228864259731,24.517328341769172
5.06,942.4250031270876,32.97532154680583,24.599675326106947
5.07,942.2693041028242,33.048490834020456,24.682205063155706
5.08,942.1132854660865,33.12179663987134,24.76491789404258
5.09,941.9569467402282,33.19523909953894,24.847814160233234
5.1,941.8002874487191,33.268818347750525,24.93089420353072
5.11,941.6433071151492,33.34253451877683,25.014158366074334
5.12,941.4860052632334,33.41638774642854,25.09760699033846
5.13,941.3283814168161,33.49037816405291,25.18124041913145
5.14,941.1704350998758,33.564505904530286,25.26505899559443
5.15,941.0121658365298,33.638771100270624,25.349063063200155
5.16,940.8535731510387,33.71317388321002,25.433252965751784
5.17,940.6946565678115,33.787714384807245,25.517629047381746
5.18,940.5354156114098,33.86239273604023,25.60219165255051
5.19,940.3758498065527,33.937209067402556,25.68694112604539
5.2,940.2159586781214,34.01216350889993,25.771877812979305
5.21,940.0557417511643,34.087256190046695,25.857002058789593
5.22,939.8951985509016,34.16248723986225,25.942314209236756
5.23,939.7343286027298,34.23785678686753,26.02781461040323
5.24,939.573131432227,34.313364959081426,26.113503608692103
5.25,939.4116065651574,34.38901188401724,26.1993815508259
5.26,939.2497535274762,34.4647976886791,26.28544878384529
5.27,939.0875718453344,34.540722499558356,26.371705655107807
5.28,938.925061045084,34.616786442630016,26.458152512286578
5.29,938.7622206532825,34.69298964334909,26.544789703369
5.3,938.599050196698,34.76933222664702,26.63161757665547
5.31,938.4355492023144,34.84581431692804,26.71863648075805
5.32,938.2717171973358,34.92243603806553,26.80584676459916
5.33,938.1075537091918,34.999197513398336,26.89324877741021
5.34,937.9430582655428,35.0760988657272,26.98084286873031
5.35,937.7782303942845,35.15314021731099,27.068629388404887
5.36,937.6130696235529,35.230321689863125,27.15660868658434
5.37,937.4475754817299,35.30764340454779,27.24478111372265
5.38,937.281747497448,35.38510548197631,27.33314702057603
5.39,937.1155851995954,35.46270804220341,27.421706758201523
5.4,936.9490881173213,35.540451204723524,27.510460677955624
5.41,936.7822557800405,35.618335088467035,27.59940913149283
5.42,936.6150877174396,35.69635981179656,27.68855247076428
5.43,936.4475834594809,35.774525492503216,27.77789104801629
5.44,936.2797425364087,35.85283224780285,27.86742521578896
5.45,936.1115644787535,35.93128019433226,27.957155326914666
5.46,935.9430488173383,36.00986944814545,28.047081734516684
5.47,935.774195083283,36.08860012470984,28.137204792007683
5.48,935.6050028080098,36.16747233890246,28.227524853088262
5.49,935.4354715232489,36.24648620500615,28.31804227174546
5.5,935.2656007610435,36.32564183670575,28.408757402251286
5.51,935.0953900537551,36.40493934708429,28.499670599161217
5.52,934.9248389340688,36.48437884861914,28.590782217312668
5.53,934.7539469349989,36.56396045317819,28.682092611823503
5.54,934.5827135898942,36.643684272015975,28.773602138090464
5.55,934.4111384324431,36.723550415769836,28.86531115178768
5.56,934.2392209966795,36.80355899445605,28.95722000886509
5.57,934.0669608169878,36.88371011746593,29.049329065546903
5.58,933.8943574281087,36.964003893561966,29.141638678329997
5.59,933.7214103651444,37.04444043087392,29.23414920398239
5.6,933.5481191635641,37.12501983689491,29.326860999541623
5.61,933.37448335921,37.2057422184775,29.419774422313175
5.62,933.200502488302,37.28660768182979,29.512889829868826
5.63,933.0261760874441,37.36761633251147,29.606207580045098
5.64,932.8515036936293,37.44876827542986,29.699728030941582
5.65,932.6764848442454,37.53006361483602,29.793451540919328
5.66,932.5011190770808,37.611502454320686,29.887378468599167
5.67,932.3254059303301,37.69308489681042,29.9815091728601
5.68,932.1493449425994,37.77481104456355,30.075844012837603
5.69,931.9729356529124,37.85668099916622,30.170383347921966
5.7,931.7961776007156,37.93869486152837,30.265127537756577
5.71,931.6190703258845,38.02085273187975,30.36007694223627
5.72,931.4416133687291,38.103154709765896,30.45523192150559
5.73,931.2638062699993,38.18560089404413,30.5505928359571
5.74,931.0856485708915,38.26819138287948,30.646160046229618
5.75,930.9071398130534,38.350926273740704,30.74193391320652
5.76,930.7282795385904,38.43380566339619,30.837914798013983
5.77,930.5490672900714,38.51682964790994,30.93410306201922
5.78,930.3695026105344,38.59999832263746,31.03049906682872
5.79,930.1895850434923,38.683311782221715,31.12710317428646
5.8,930.0093141329393,38.76677012058906,31.223915746472148
5.81,929.828689423356,38.85037343094512,31.320937145699396
5.82,929.6477104597159,38.93412180577071,31.41816773451394
5.83,929.4663767874911,39.0180153368177,31.515607875691778
5.84,929.2846879526583,39.102054115104934,31.6132579322374
5.85,929.1026435017046,39.1862382309141,31.71111826738191
5.86,928.9202429816338,39.27056777378559,31.8091892445812
5.87,928.7374859399722,39.35504283251433,31.907471227514062
5.88,928.5543719247745,39.43966349514569,32.00596458008036
5.89,928.3709004846302,39.524429848971295,32.10466966639912
5.9,928.187071168669,39.60934198052487,32.203586850806666
5.91,928.0028835265679,39.69439997557803,32.302716497854675
5.92,927.8183371085561,39.779603919136164,32.40205897230832
5.93,927.6334314654221,39.864953895434205,32.50161463914431
5.94,927.4481661485191,39.95044998793245,32.601383863548996
5.95,927.2625407097719,40.03609227931233,32.70136701091638
5.96,927.0765547016822,40.12188085147222,32.80156444684621
5.97,926.8902076773354,40.207815785523245,32.901976537141984
5.98,926.7034991904067,40.293897161785004,33.00260364780901
5.99,926.5164287951669,40.38012505978135,33.10344614505237
6.0,926.3289960464895,40.466499558236166,33.20450439527497
6.01,926.1412004998559,40.553020735069104,33.30577876507553
6.02,925.9530417113626,40.639688667391326,33.407269621246556
6.03,925.764519237727,40.72650343150126,33.508977330772325
6.04,925.5756326362934,40.813465102880265,33.610902260826805
6.05,925.3863814650404,40.90057375618844,33.713044778771675
6.06,925.196765282586,40.98782946526029,33.81540525215422
6.07,925.0067836481948,41.07523230310043,33.91798404870529
6.08,924.816436121784,41.16278234187927,34.02078153633718
6.09,924.6257222639301,41.250479652928774,34.12379808314159
6.1,924.434641635875,41.33832430673808,34.22703405738746
6.11,924.2431937995324,41.4263163729492,34.33048982751896
6.12,924.0513783174946,41.514455920352695,34.43416576215322
6.13,923.8591947530389,41.60274301688334,34.53806223007834
6.14,923.6666426701337,41.69117772961577,34.64217960025115
6.15,923.4737216334453,41.77976012476016,34.74651824179511
6.16,923.2804312083447,41.868490267657826,34.85107852399809
6.17,923.0867709609134,41.957368222776914,34.955860816310256
6.18,922.8927404579508,42.046394053708,35.060865488341825
6.19,922.69833926698,42.13556782315972,35.166092909860915
6.2,922.503566956255,42.22488959295437,35.27154345079126
6.21,922.3084230947669,42.31435942402357,35.37721748121009
6.22,922.1129072522509,42.40397737640384,35.48311537134581
6.23,921.9170189991926,42.49374350923218,35.58923749157583
6.24,921.7207579068347,42.5836578807417,35.69558421242422
6.25,921.5241235471839,42.67372054825718,35.80215590455955
6.26,921.3271154930173,42.76393156819068,35.90895293879253
6.27,921.1297333178896,42.854290996037086,36.01597568607377
6.28,920.9319765961393,42.944798886369725,36.12322451749147
6.29,920.7338449028956,43.03545529283585,36.230699804269086
6.3,920.5353378140852,43.12626026815229,36.338401917763036
6.31,920.3364549064393,43.217213864100955,36.446331229460384
6.32,920.1371957574997,43.30831613152438,36.55448811097646
6.33,919.9375599456268,43.39956712032127,36.6628729340525
6.34,919.7375470500052,43.49096687944207,36.771486070553344
6.35,919.5371566506512,43.58251545688445,36.88032789246499
6.36,919.3363883284195,43.67421289968887,36.989398771892255
6.37,919.1352416650103,43.766059253934046,37.098699081056324
6.38,918.9337162429757,43.85805456473254,37.2082291922924
6.39,918.7318116457272,43.95019887622622,37.317989478047245
6.4,918.5295274575421,44.04249223158177,37.42798031087677
6.41,918.326863263571,44.13493467298619,37.53820206344355
6.42,918.123818649844,44.22752624164232,37.648655108514426
6.43,917.9203932032784,44.320266977764305,37.759339818958
6.44,917.7165865116855,44.41315692057309,37.870256567742175
6.45,917.5123981637772,44.50619610829187,37.981405727931644
6.46,917.3078277491737,44.59938457814163,38.092787672685425
6.47,917.1028748584099,44.69272236633657,38.20440277525432
6.48,916.8975390829428,44.78620950807959,38.316251408978424
6.49,916.6918200151586,44.879846037557726,38.42833394728452
6.5,916.4857172483795,44.973631987937665,38.540650763683644
6.51,916.2792303768713,45.06756739136115,38.653202231768425
6.52,916.0723589958498,45.16165227894046,38.76598872521059
6.53,915.8651027014886,45.25588668075385,38.87901061775835
6.54,915.6574610909261,45.35027062584096,38.99226828323378
6.55,915.4494337622722,45.444804142198336,39.10576209553029
6.56,915.2410203146161,45.53948725677478,39.21949242860996
6.57,915.0322203480331,45.63431999546683,39.33345965650095
6.58,914.8230334635919,45.72930238311418,39.44766415329479
6.59,914.613459263362,45.8244344434951,39.56210629314381
6.6,914.4034973504205,45.91971619932186,39.67678645025848
6.61,914.1931473288599,46.01514767223617,39.79170499890469
6.62,913.9824088037952,46.11072888280452,39.90686231340107
6.63,913.7712813813707,46.20645985051371,40.02225876811635
6.64,913.559764668768,46.302340593766154,40.13789473746661
6.65,913.3478582742129,46.39837112987536,40.253770595912584
6.66,913.1355618069827,46.49455147506126,40.36988671795691
6.67,912.9228748774137,46.59088164444568,40.48624347814141
6.68,912.7097970969088,46.68736165204771,40.60284125104434
6.69,912.4963280779441,46.7839915107791,40.719680411277615
6.7,912.2824674340771,46.880771232439635,40.836761333484034
6.71,912.0682147799538,46.97770082771255,40.95408439233451
6.72,911.8535697313157,47.07478030615992,41.07164996252526
6.73,911.6385319050079,47.172009676218046,41.18945841877501
6.74,911.423100918986,47.26938894519278,41.30751013582214
6.75,911.207276392324,47.366918119255004,41.4258054884219
6.76,910.9910579452214,47.46459720343595,41.54434485134353
6.77,910.7744451990109,47.562426201622586,41.66312859936743
6.78,910.5574377761656,47.660405116552994,41.782157107282295
6.79,910.3400353003069,47.75853394981174,41.90143074988217
6.8,910.1222373962119,47.85681270182527,42.02094990196366
6.81,909.9040436898206,47.95524137185725,42.14071493832299
6.82,909.6854538082438,48.05381995800397,42.260726233753076
6.83,909.4664673797706,48.15254845718967,42.38098416304057
6.84,909.2470840338759,48.251426865161946,42.50148910096303
6.85,909.0273034012279,48.35045517648711,42.62224142228586
6.86,908.8071251136959,48.44963338454555,42.743241501759435
6.87,908.5865488043577,48.548961481527066,42.864489714116054
6.88,908.3655741075074,48.64843945842629,42.98598643406702
6.89,908.1442006586631,48.74806730503802,43.10773203629963
6.9,907.922428094574,48.84784500995259,43.22972689547416
6.91,907.7002560532287,48.94777256055121,43.351971386220825
6.92,907.4776841738626,49.04784994300136,43.47446588313681
6.93,907.2547120969655,49.14807714225214,43.597210760783184
6.94,907.0313394642893,49.248454142029644,43.72020639368188
6.95,906.807565918856,49.34898092483228,43.843453156312556
6.96,906.583391104965,49.449657471926194,43.966951423109634
6.97,906.3588146682011,49.55048376334059,44.09070156845914
6.98,906.1338362554421,49.6514597778631,44.21470396669562
6.99,905.9084555148667,49.75258549303516,44.33895899209902
7.0,905.6826720959618,49.85386088514736,44.4634670188916
7.01,905.4564856495313,49.955285929234826,44.58822842123476
7.02,905.2298958277023,50.056860599072564,44.713243573225924
7.03,905.0029022839345,50.15858486717086,44.83851284889538
7.04,904.7755046730272,50.26045870477058,44.96403662220306
7.05,904.5477026511267,50.36248208183863,45.089815267035476
7.06,904.3194958757351,50.464654967063254,45.21584915720241
7.07,904.0908840057175,50.56697732784945,45.3421386664338
7.08,903.86186670131,50.6694491303143,45.46868416837643
7.09,903.6324436241275,50.772070339282386,45.59548603659081
7.1,903.4026144371717,50.874840918281144,45.72254464454789
7.11,903.1723788048387,50.97776082953626,45.8498603656258
7.12,902.9417363929272,51.080830033967,45.97743357310659
7.13,902.7106868686461,51.184048491181656,46.10526464017298
7.14,902.4792299006227,51.287416159472905,46.233353939905086
7.15,902.2473651589104,51.39093299581319,46.36170184527709
7.16,902.0150923149967,51.49459895585009,46.49030872915393
7.17,901.7824110418109,51.59841399390176,46.61917496428804
7.18,901.5493210137324,51.70237806295229,46.748300923315966
7.19,901.3158219065986,51.80649111464712,46.877686978755044
7.2,901.0819133977122,51.910753099288414,47.00733350300003
7.21,900.8475951658504,52.01516396583048,47.137240868319765
7.22,900.6128668912717,52.11972366187519,47.26740944685379
7.23,900.3777282557243,52.22443213366738,47.39783961060897
7.24,900.1421789424544,52.329289326090226,47.52853173145603
7.25,899.9062186362137,52.434295182660726,47.65948618112623
7.26,899.6698470232676,52.53944964552507,47.79070333120793
7.27,899.4330637914035,52.644752655454084,47.9221835531431
7.28,899.195868629938,52.75020415183868,48.05392721822395
7.29,898.9582612297261,52.85580407268521,48.18593469758938
7.3,898.7202412831681,52.961552354610994,48.31820636222163
7.31,898.4818084842183,53.06744893283972,48.450742582942716
7.32,898.2429625283928,53.173493741196886,48.58354373041098
7.33,898.0037031127779,53.27968671210524,48.71661017511754
7.34,897.7640299360376,53.38602777658026,48.84994228738284
7.35,897.5239426984219,53.492516864225614,48.983540437353106
7.36,897.2834411017752,53.5991539032286,49.117404994996804
7.37,897.042524849544,53.70593882035561,49.25153633010106
7.38,896.8011936467848,53.812871540947654,49.38593481226817
7.39,896.5594472001728,53.91995198891579,49.52060081091197
7.4,896.3172852180096,54.02718008673664,49.65553469525433
7.41,896.0747074102313,54.13455575544784,49.79073683432144
7.42,895.8317134884167,54.2420789146436,49.92620759694034
7.43,895.5883031657952,54.34974948247015,50.06194735173521
7.44,895.3444761572555,54.457567375621295,50.19795646712383
7.45,895.1002321793529,54.56553250933386,50.334235311313826
7.46,894.8555709503181,54.67364479738331,50.47078425229914
7.47,894.6104921900651,54.7819041520792,50.60760365785631
7.48,894.364995620199,54.890310484260745,50.74469389554081
7.49,894.1190809640249,54.998863703292336,50.88205533268336
7.5,893.8727479465553,55.10756371705912,51.019688336386245
7.51,893.6259962945185,55.216410431962544,51.15759327351963
7.52,893.3788257363669,55.3254037529159,51.2957705107178
7.53,893.1312360022852,55.434543583339945,51.43422041437548
7.54,892.8832268241981,55.543829825158376,51.57294335064404
